school,school_id,name,department,rating,difficulty,takeagain,most_common_tag,tags
University of Nebraska-Lincoln,1249,Santosh Pitla  ,Engineering,,,100%,,
University of Nebraska-Lincoln,1249,Marc Brennan  ,Speech,,,,,
University of Nebraska-Lincoln,1249,Tim Hodges  ,Management,,2.3,100%,,
University of Nebraska-Lincoln,1249,Yingchao Lan  ,Business,3.3,3.3,67%,,
University of Nebraska-Lincoln,1249,Kathryn Brightbill  ,Accounting,,3.3,,,
University of Nebraska-Lincoln,1249,Adam Wagler  ,Advertising,,,100%,,
University of Nebraska-Lincoln,1249,Alena Moon  ,Chemistry,2.8,3.8,45%,,
University of Nebraska-Lincoln,1249,Mary Brown  ,Biological Sciences,,3.8,,,
University of Nebraska-Lincoln,1249,Lydia Presley  ,English,2.3,,25%,,
University of Nebraska-Lincoln,1249,Nikolaos Dimotakis  ,Management,,,,,
University of Nebraska-Lincoln,1249,Laura Garcia Garcia  ,Languages,,,100%,,
University of Nebraska-Lincoln,1249,Gengxin Ou  ,Natural Resources,,,,,
University of Nebraska-Lincoln,1249,Marcus Judah  ,Chemistry,4.5,2.5,100%,,
University of Nebraska-Lincoln,1249,Miranda Johs  ,Chemistry,,2.5,,,
University of Nebraska-Lincoln,1249,Ethan Carpe  ,Mathematics,,,100%,,
University of Nebraska-Lincoln,1249,Nancy Arp  ,Business,1.5,,,,
University of Nebraska-Lincoln,1249,Patti Harney  ,Journalism,,,100%,,
University of Nebraska-Lincoln,1249,Randi Meyer  ,Criminal Justice,4.5,2.5,100%,,
University of Nebraska-Lincoln,1249,Braedon Worman  ,Communication,,2.5,100%,,
University of Nebraska-Lincoln,1249,Michelle Haver  ,Mathematics,,,100%,,
University of Nebraska-Lincoln,1249,Kristi Montooth  ,Biology,2.1,4.1,20%,,
University of Nebraska-Lincoln,1249,Eric Marckvicka  ,Engineering,,4.1,,,
University of Nebraska-Lincoln,1249,Katherine Nashleanas  ,Geology,,4.1,,,
University of Nebraska-Lincoln,1249,Thomas Kindred  ,Mathematics,,,50%,,
University of Nebraska-Lincoln,1249,Yunxia Zhu  ,Business,,,100%,,
University of Nebraska-Lincoln,1249,Samuel Wortman  ,Agriculture,,3.7,34%,,
University of Nebraska-Lincoln,1249,Kim Todd  ,Horticulture,4.7,1.3,100%,,
University of Nebraska-Lincoln,1249,Lawrence Seminario-Romero  ,Mathematics,,,100%,,
University of Nebraska-Lincoln,1249,Elliott Jacobson  ,Modern Languages,4.5,1.5,100%,,
University of Nebraska-Lincoln,1249,Ruth Fristo  ,Education,,1.5,,,
University of Nebraska-Lincoln,1249,Eric Markvicka  ,Engineering,,,100%,,
University of Nebraska-Lincoln,1249,Pete White  ,Education,,,100%,,
University of Nebraska-Lincoln,1249,Michael Shambaugh-Miller  ,Geography,4.5,2.3,90%,,
University of Nebraska-Lincoln,1249,Susana Geliga  ,Ethnic Studies,,3.5,50%,,
University of Nebraska-Lincoln,1249,Regina Oliver  ,Teacher Education,,3.5,,,
University of Nebraska-Lincoln,1249,Yuhang Xu  ,Mathematics,,3.5,,,
University of Nebraska-Lincoln,1249,Spencer Dutson  ,Psychology,,3.5,,,
University of Nebraska-Lincoln,1249,Claire Jimenez  ,English,,,100%,,
University of Nebraska-Lincoln,1249,Bryan Bettey  ,Political Science,,,100%,,
University of Nebraska-Lincoln,1249,Janessa Hageman  ,Business,,4.5,50%,,
University of Nebraska-Lincoln,1249,Lucia Ballester  ,Engineering,2.6,4.6,40%,,
University of Nebraska-Lincoln,1249,Ruomeng Liu  ,Finance,,4.6,,,
University of Nebraska-Lincoln,1249,Michelle Trantham  ,English,,,100%,,
University of Nebraska-Lincoln,1249,Kristin Malek  ,Hospitality,4.6,3.8,89%,,
University of Nebraska-Lincoln,1249,Frank Zimmitti  ,Mathematics,,3.8,,,
University of Nebraska-Lincoln,1249,Justin Olmanson  ,Teacher Education,,,100%,,
University of Nebraska-Lincoln,1249,Alicia Davis  ,Communication,,,100%,,
University of Nebraska-Lincoln,1249,Ryan Pedrigi  ,Engineering,4.5,,100%,,
University of Nebraska-Lincoln,1249,Rafal Korlacki  ,Engineering,3.8,,100%,,
University of Nebraska-Lincoln,1249,Tim Lenaghan  ,Child & Family Studies,,,,,
University of Nebraska-Lincoln,1249,Katie Sewell  ,Business,,,100%,,
University of Nebraska-Lincoln,1249,Sherry Qiang Fu  ,Management,,,,,
University of Nebraska-Lincoln,1249,Amanda Laubmeier  ,Mathematics,3.3,2.8,50%,,
University of Nebraska-Lincoln,1249,Liza Thalken  ,Recreation,,2.8,,,
University of Nebraska-Lincoln,1249,Geoffery Lorenz  ,Political Science,3.6,3.8,80%,,
University of Nebraska-Lincoln,1249,Eric Hess  ,Mathematics,,,100%,,
University of Nebraska-Lincoln,1249,Aaron Johnson  ,Education,,,100%,,
University of Nebraska-Lincoln,1249,Jennifer Sheppard  ,Journalism,,,75%,,
University of Nebraska-Lincoln,1249,Aiqing Yu  ,Teacher Education,,,100%,,
University of Nebraska-Lincoln,1249,Jenna Finch  ,Psychology,,,,,
University of Nebraska-Lincoln,1249,Carrie Kennedy  ,Psychology,4.5,1.5,100%,,
University of Nebraska-Lincoln,1249,Clayton Cressler  ,Biological Sciences,,1.5,,,
University of Nebraska-Lincoln,1249,Olatz Sanchez -Txabarri  ,Modern Languages & Literature,,1.5,,,
University of Nebraska-Lincoln,1249,Luisa Julio  ,Modern Languages & Literature,,1.5,,,
University of Nebraska-Lincoln,1249,Leonardo Brandolini Kujman  ,Modern Languages & Literature,,,100%,,
University of Nebraska-Lincoln,1249,Jay Carlson  ,Engineering,,,,,
University of Nebraska-Lincoln,1249,Todd Thornock  ,Accounting,3.5,3.5,100%,,
University of Nebraska-Lincoln,1249,Joshua Brummer  ,Mathematics,3.9,3.8,43%,,
University of Nebraska-Lincoln,1249,Bo Gao  ,Accounting,,,100%,,
University of Nebraska-Lincoln,1249,Kun-Yuan Lee  ,Meteorology,,,100%,,
University of Nebraska-Lincoln,1249,Haolin Fu  ,Management,,2.7,100%,,
University of Nebraska-Lincoln,1249,Nathan Wakefield  ,Biological Sciences,,2.7,,,
University of Nebraska-Lincoln,1249,Kyle Kopplin  ,Economics,,2.7,,,
University of Nebraska-Lincoln,1249,Andrew Holzman  ,Languages,,,100%,,
University of Nebraska-Lincoln,1249,Jean Marcel Ngoko Djiokap  ,Physics & Astronomy,4.7,,100%,,
University of Nebraska-Lincoln,1249,Nick Hubbard  ,Psychology,,3.3,100%,,
University of Nebraska-Lincoln,1249,Matthew Bachmann  ,Mathematics,,3.3,,,
University of Nebraska-Lincoln,1249,Colleen Yellow Robe  ,Communication,,3.3,,,
University of Nebraska-Lincoln,1249,Edward Dawson  ,Modern Languages,,,100%,,
University of Nebraska-Lincoln,1249,Kathleen Wilson  ,Education,,,,,
University of Nebraska-Lincoln,1249,Chelsea Witt  ,Psychology,3.7,3.1,75%,,
University of Nebraska-Lincoln,1249,Matilda Jarret  ,Business,,3.1,,,
University of Nebraska-Lincoln,1249,William Belcher  ,Anthropology,,,100%,,
University of Nebraska-Lincoln,1249,Louise Lynch-O'Brien  ,Biological Sciences,,,100%,,
University of Nebraska-Lincoln,1249,Weilong Yang  ,Biology,,,,,
University of Nebraska-Lincoln,1249,Samantha Gillespie  ,Speech,1.5,,,,
University of Nebraska-Lincoln,1249,Eric Weaver  ,Biological Sciences,,,100%,,
University of Nebraska-Lincoln,1249,Josey VanOrsdale  ,Sociology,,,100%,,
University of Nebraska-Lincoln,1249,Gretchen Geer  ,Writing,,,100%,,
University of Nebraska-Lincoln,1249,Monique Farmer  ,Advertising,2.3,3.8,25%,,
University of Nebraska-Lincoln,1249,David McMorris  ,Mathematics,,3.8,34%,,
University of Nebraska-Lincoln,1249,Masada Honda  ,Ethics,,3.8,,,
University of Nebraska-Lincoln,1249,Andrea Kelly  ,Architecture,,3.8,,,
University of Nebraska-Lincoln,1249,Jonathan Hendricks  ,Management,4.5,2.8,84%,,
University of Nebraska-Lincoln,1249,Ashley Votruba  ,Psychology,2.4,3.2,20%,,
University of Nebraska-Lincoln,1249,Patricia Davis  ,Fine Arts,,3.2,,,
University of Nebraska-Lincoln,1249,John Moeller  ,Education,4.8,1.8,100%,,
University of Nebraska-Lincoln,1249,JESSICA POLI  ,English,,,100%,,
University of Nebraska-Lincoln,1249,Hayley Olson  ,Mathematics,,,,,
University of Nebraska-Lincoln,1249,Chi Zhang  ,Biology,1.7,,,,
University of Nebraska-Lincoln,1249,Ellen Paparozzi  ,Horticulture,,,100%,,
University of Nebraska-Lincoln,1249,Charlotte Kupsh  ,English,,,100%,,
University of Nebraska-Lincoln,1249,Qing Hui  ,Engineering,,,,,
University of Nebraska-Lincoln,1249,Katerina Psaroudaki  ,Philosophy,,,,,
University of Nebraska-Lincoln,1249,Steve Spomer  ,Biological Sciences,,,,,
University of Nebraska-Lincoln,1249,Justin Kirk  ,Communication,,,100%,,
University of Nebraska-Lincoln,1249,Yawen Guan  ,Mathematics,,,,,
University of Nebraska-Lincoln,1249,Brian Reetz  ,Communication,3.5,,100%,,
University of Nebraska-Lincoln,1249,Carissa Harris  ,Marketing,,,100%,,
University of Nebraska-Lincoln,1249,Jennifer Miller  ,Criminal Justice,,,100%,,
University of Nebraska-Lincoln,1249,Morgan Balabanoff  ,Chemistry,3.3,3.3,67%,,
University of Nebraska-Lincoln,1249,Gayara Fernando  ,Mathematics,,3.3,,,
University of Nebraska-Lincoln,1249,Andrea Lim  ,Journalism,,3.3,,,
University of Nebraska-Lincoln,1249,Mark Hoistad  ,Landscape Architecture & Regional Planning,,3.3,,,
University of Nebraska-Lincoln,1249,Madison Aponte  ,Sociology,,3.3,,,
University of Nebraska-Lincoln,1249,Ann Bouma  ,English,,3.3,,,
University of Nebraska-Lincoln,1249,Travis Nelson  ,Chemistry,,3.3,,,
University of Nebraska-Lincoln,1249,Patty Kuo  ,Child & Family Studies,,,100%,,
University of Nebraska-Lincoln,1249,Paula Egging  ,Mathematics,,,100%,,
University of Nebraska-Lincoln,1249,James Yankech  ,Management,,,100%,,
University of Nebraska-Lincoln,1249,Dean Jackson  ,Political Science,,,50%,,
University of Nebraska-Lincoln,1249,Tsegaye Tadesse  ,Natural Resources,,,,,
University of Nebraska-Lincoln,1249,Hau Chan  ,Computer Science,,,,,
University of Nebraska-Lincoln,1249,Matthew Gress  ,Modern Languages,,,100%,,
University of Nebraska-Lincoln,1249,Andrew Husa  ,Geography,,,,,
University of Nebraska-Lincoln,1249,Alexandra Bissell  ,Chemistry,,,,,
University of Nebraska-Lincoln,1249,Anastasios Mazis  ,Natural Resources,,,,,
University of Nebraska-Lincoln,1249,Mark Anderson  ,Meteorology,1.8,4.2,17%,,
University of Nebraska-Lincoln,1249,Steven Svoboda  ,Mathematics,,4.2,,,
University of Nebraska-Lincoln,1249,Jackie Spackman  ,Art History,,,100%,,
University of Nebraska-Lincoln,1249,Brian Jackson  ,Criminal Justice,,,100%,,
University of Nebraska-Lincoln,1249,Angel Garcia  ,English,,,100%,,
University of Nebraska-Lincoln,1249,Sara Myers  ,Mathematics,,,,,
University of Nebraska-Lincoln,1249,Alan Eno  ,Journalism,,,100%,,
University of Nebraska-Lincoln,1249,Lauren Rosales  ,English,,,,,
University of Nebraska-Lincoln,1249,Ravi Agarwal  ,Marketing,,,100%,,
University of Nebraska-Lincoln,1249,Kymberly Caddell  ,Child amp Family Studies,2.3,,,,
University of Nebraska-Lincoln,1249,Motassem Al-Tarazi  ,Computer Science,3.4,,60%,,
University of Nebraska-Lincoln,1249,Derek Rodgers  ,Education,,,100%,,
University of Nebraska-Lincoln,1249,Bailey Barnard  ,Art History,4.5,2.5,100%,,
University of Nebraska-Lincoln,1249,Leilani Pai  ,Mathematics,,2.5,,,
University of Nebraska-Lincoln,1249,Tawnya Means  ,Management,,,100%,,
University of Nebraska-Lincoln,1249,Michael DeBellevue  ,Mathematics,,,,,
University of Nebraska-Lincoln,1249,Reginald Bolman  ,Computer Science,1.4,,15%,,
University of Nebraska-Lincoln,1249,Edward Daly  ,Psychology,,,100%,,
University of Nebraska-Lincoln,1249,Shruti Daggumati  ,Computer Science,3.7,3.3,67%,,
University of Nebraska-Lincoln,1249,Keegan Moore  ,Engineering,,,100%,,
University of Nebraska-Lincoln,1249,Jian Wang  ,Engineering,,,,,
University of Nebraska-Lincoln,1249,Jessica Morrow  ,Sociology,,,100%,,
University of Nebraska-Lincoln,1249,Ryan Kaufman  ,Sociology,,,100%,,
University of Nebraska-Lincoln,1249,Crystal Bock Thiessen  ,English,,,,,
University of Nebraska-Lincoln,1249,Marissa Stanton  ,Biology,3.1,2.6,55%,,
University of Nebraska-Lincoln,1249,Joshua Shasserre  ,Business,,,100%,,
University of Nebraska-Lincoln,1249,David Winter  ,English,,1.3,34%,,
University of Nebraska-Lincoln,1249,Paige Palmer  ,Classics,,1.3,,,
University of Nebraska-Lincoln,1249,Alex Stoupa  ,Chemistry,,2.8,100%,,
University of Nebraska-Lincoln,1249,Michael Adamowicz  ,Criminal Justice,,2.5,100%,,
University of Nebraska-Lincoln,1249,Christopher Chizinski  ,Natural Resources,,2.5,,,
University of Nebraska-Lincoln,1249,Josefa Samper Suarez  ,Modern Languages,,2.5,,,
University of Nebraska-Lincoln,1249,Shivam Gupta  ,Business,4.5,,100%,,
University of Nebraska-Lincoln,1249,Sushil Nifadkar  ,Business,,,100%,,
University of Nebraska-Lincoln,1249,Chungwook Sim  ,Engineering,,,,,
University of Nebraska-Lincoln,1249,Daniel Lino Plata  ,Modern Languages & Literature,,,100%,,
University of Nebraska-Lincoln,1249,Alexander Sinitskii  ,Chemistry,,,100%,,
University of Nebraska-Lincoln,1249,Matthew Barlow  ,Management,,,100%,,
University of Nebraska-Lincoln,1249,Gayara Gonnage  ,Mathematics,3.5,,50%,,
University of Nebraska-Lincoln,1249,Phillip Howells  ,English,,,,,
University of Nebraska-Lincoln,1249,Abby Perry  ,Journalism,,,100%,,
University of Nebraska-Lincoln,1249,William Grange  ,Theater & Film,,,,,
University of Nebraska-Lincoln,1249,Kurt Piepenbrink  ,Chemistry,,,100%,,
University of Nebraska-Lincoln,1249,Shanna Meyer  ,Business,,,50%,,
University of Nebraska-Lincoln,1249,Paul Dion  ,Finance,,3.3,50%,,
University of Nebraska-Lincoln,1249,Pinar Runnalls  ,Marketing,,3.3,,,
University of Nebraska-Lincoln,1249,Ilana Masad  ,English,,,100%,,
University of Nebraska-Lincoln,1249,Tammy Mittlestet  ,Education,,,,,
University of Nebraska-Lincoln,1249,Piyush Grover  ,Engineering,,,,,
University of Nebraska-Lincoln,1249,Majid Nabavi  ,Business,,,,,
University of Nebraska-Lincoln,1249,Katie Marya  ,English,4.5,,100%,,
University of Nebraska-Lincoln,1249,Prahalada Rao  ,Engineering,3.5,,100%,,
University of Nebraska-Lincoln,1249,Jae Sung Park  ,Engineering,,,100%,,
University of Nebraska-Lincoln,1249,Nathan Koch  ,Music,,,,,
University of Nebraska-Lincoln,1249,Austin Rath  ,Child & Family Studies,,,100%,,
University of Nebraska-Lincoln,1249,Sarah Ghannam  ,Anthropology,,,100%,,
University of Nebraska-Lincoln,1249,Olga Pierce  ,Journalism,2.5,2.5,50%,,
University of Nebraska-Lincoln,1249,Matt Cohen  ,English,,,100%,,
University of Nebraska-Lincoln,1249,Carlie Triplitt  ,Mathematics,,,,,
University of Nebraska-Lincoln,1249,Morgan Palmer  ,Classics,,,100%,,
University of Nebraska-Lincoln,1249,Timothy Guice  ,Mathematics,,,,,
University of Nebraska-Lincoln,1249,Michael McMurray  ,Journalism,,,,,
University of Nebraska-Lincoln,1249,Christopher Irving  ,Design,,,100%,,
University of Nebraska-Lincoln,1249,John Kammermann  ,Biological Sciences,,,100%,,
University of Nebraska-Lincoln,1249,Kristen Horton  ,Sociology,2.5,3.5,50%,,
University of Nebraska-Lincoln,1249,Xianquan Liu  ,Communication,,3.5,,,
University of Nebraska-Lincoln,1249,samantha cooper  ,Education,,3.5,,,
University of Nebraska-Lincoln,1249,Rosalind Kichler  ,Women's Studies,,3.5,,,
University of Nebraska-Lincoln,1249,Julie Uribe  ,Theater & Film,,,100%,,
University of Nebraska-Lincoln,1249,Jose Lino Plata  ,Languages,,,100%,,
University of Nebraska-Lincoln,1249,Bill Kreuser  ,Agriculture,,,,,
University of Nebraska-Lincoln,1249,Martha Rhodes  ,Natural Resources,,,,,
University of Nebraska-Lincoln,1249,Brenden Timpe  ,Economics,,,100%,,
University of Nebraska-Lincoln,1249,Yaqin Zhao  ,Business,,,,,
University of Nebraska-Lincoln,1249,Mohammad Ghashami  ,Engineering,,,100%,,
University of Nebraska-Lincoln,1249,Nam Hoang Le  ,Finance,,,,,
University of Nebraska-Lincoln,1249,Kara Kohel  ,Child & Family Studies,4.3,,100%,,
University of Nebraska-Lincoln,1249,Sarah Staples-Farmer  ,Education,,,,,
University of Nebraska-Lincoln,1249,Omera Matoo  ,Biology,1.4,,,,
University of Nebraska-Lincoln,1249,Chet Bennetts  ,Humanities,,,,,
University of Nebraska-Lincoln,1249,Jami Blomstedt  ,Child amp Family Studies,,,,,
University of Nebraska-Lincoln,1249,Jeff Kirkpatrick  ,Criminal Justice,,,,,
University of Nebraska-Lincoln,1249,Michael Brienzo  ,Psychology,,,100%,,
University of Nebraska-Lincoln,1249,Sarah Roscoe  ,Computer Science,,,,,
University of Nebraska-Lincoln,1249,Tony Kang  ,Accounting,3.7,3.3,67%,,
University of Nebraska-Lincoln,1249,Lara Armenteros Garrido  ,Modern Languages,,,100%,,
University of Nebraska-Lincoln,1249,Jennifer Allison  ,Economics,,,,,
University of Nebraska-Lincoln,1249,Abdelghani Laraoui  ,Engineering,3.7,3.2,67%,,
University of Nebraska-Lincoln,1249,Eric Caruso  ,Education,,3.2,,,
University of Nebraska-Lincoln,1249,Congrui Grace Jin  ,Engineering,,3.2,,,
University of Nebraska-Lincoln,1249,Elizabeth Lizzie Reida  ,Mathematics,,3.2,,,
University of Nebraska-Lincoln,1249,Kelly Willemssens  ,Agriculture,,3.2,,,
University of Nebraska-Lincoln,1249,Anna Sims  ,Journalism,,,100%,,
University of Nebraska-Lincoln,1249,Kate Brooks  ,Economics,,,100%,,
University of Nebraska-Lincoln,1249,Kylin Flothe  ,Textiles & Clothing,,,100%,,
University of Nebraska-Lincoln,1249,Kris Scanlon  ,Journalism,,,100%,,
University of Nebraska-Lincoln,1249,Ernesto Andrade  ,Architecture,,,,,
University of Nebraska-Lincoln,1249,Jason Vander Woude  ,Mathematics,,,,,
University of Nebraska-Lincoln,1249,Jonah Garbin  ,Mathematics,,,100%,,
University of Nebraska-Lincoln,1249,Andrew Waite  ,Finance,,,100%,,
University of Nebraska-Lincoln,1249,Hali Santiago  ,Psychology,4.5,3.5,100%,,
University of Nebraska-Lincoln,1249,Lynne Elkins  ,Geology,,,100%,,
University of Nebraska-Lincoln,1249,Katarzyna Glowacka  ,Biological Sciences,,,,,
University of Nebraska-Lincoln,1249,Robert Campbell  ,Business,,,100%,,
University of Nebraska-Lincoln,1249,Anthony Arslan  ,Computer Science,,,,,
University of Nebraska-Lincoln,1249,Tori Pierce  ,Communication,,,,,
University of Nebraska-Lincoln,1249,Rachael Shah  ,English,,,,,
University of Nebraska-Lincoln,1249,Karen Van Dyke  ,Biological Sciences,,,,,
University of Nebraska-Lincoln,1249,Adam Voshall  ,Computer Science,,,,,
University of Nebraska-Lincoln,1249,Cassidy Stefka  ,Communication,,,100%,,
University of Nebraska-Lincoln,1249,Mohammad Mohammadi  ,Engineering,,,,,
University of Nebraska-Lincoln,1249,Naomi Rodgers  ,Speech,,,,,
University of Nebraska-Lincoln,1249,Elizabeth Elliott  ,Criminal Justice,,,,,
University of Nebraska-Lincoln,1249,Molly Reil  ,Science,,,100%,,
University of Nebraska-Lincoln,1249,Jaclyn Swiderski  ,Women's Studies,,1.5,100%,,
University of Nebraska-Lincoln,1249,Kathryn Etten  ,Mathematics,,1.5,,,
University of Nebraska-Lincoln,1249,Erika Franta  ,Psychology,,1.5,,,
University of Nebraska-Lincoln,1249,Stuart Dearden  ,Accounting,,1.5,,,
University of Nebraska-Lincoln,1249,Heidi Diefes-Dux  ,Bioengineering,,1.5,,,
University of Nebraska-Lincoln,1249,Richard Wood  ,Engineering,,1.5,,,
University of Nebraska-Lincoln,1249,Jesse Fleming  ,Film,,1.5,,,
University of Nebraska-Lincoln,1249,Christine Wittich  ,Engineering,,1.5,,,
University of Nebraska-Lincoln,1249,Taylor Hamblin  ,Social Science,,1.5,,,
University of Nebraska-Lincoln,1249,Jeannine Crucet  ,Ethnic Studies,,1.5,,,
University of Nebraska-Lincoln,1249,Danielle Chaney  ,Journalism,2.5,3.5,50%,,
University of Nebraska-Lincoln,1249,Mallory Marsh  ,Communication,,,100%,,
University of Nebraska-Lincoln,1249,Michelle Hughes  ,Speech,,,100%,,
University of Nebraska-Lincoln,1249,Josh Sevier  ,Speech,,,,,
University of Nebraska-Lincoln,1249,Amanda Rodriguez  ,Speech,,,,,
University of Nebraska-Lincoln,1249,Samuel Nelson  ,Finance,,,,,
University of Nebraska-Lincoln,1249,Jacob Kettinger  ,Mathematics,,4.5,100%,,
University of Nebraska-Lincoln,1249,Angela Dietsch  ,Education,,4.5,,,
University of Nebraska-Lincoln,1249,David Holding  ,Agriculture,,4.5,,,
University of Nebraska-Lincoln,1249,Ryan Turner  ,Philosophy,,,100%,,
University of Nebraska-Lincoln,1249,Philip Johnson  ,Biological Sciences,,,,,
University of Nebraska-Lincoln,1249,Mary Schieke  ,Journalism,1.8,4.3,25%,,
University of Nebraska-Lincoln,1249,Reina Hayaki  ,Philosophy,3.7,4.1,46%,,
